term_seq_id,term_code,subj_code,crse_code,crse_title,sctn_code,Instructor,Total Grades,4.0,3.5,3.0,2.5,2.0,1.5,1.0,0.0,I,W,P,N,DF,U,V,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,AU,ET,CP,NGR,blank
1196,SS20,ISB,201,"Insects, Global, & Sustain",006,"GRIESHOP,MATTHEW J",38,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201,"Insects, Global, & Sustain",007,"LORENZ,AMANDA R",139,99,21,7,5,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",001,"KIMBIRAUSKAS,RYAN",28,10,7,1,4,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",002,"KIMBIRAUSKAS,RYAN",26,9,5,2,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",003,"KIMBIRAUSKAS,RYAN",26,18,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",004,"KIMBIRAUSKAS,RYAN",23,12,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",005,"KIMBIRAUSKAS,RYAN",25,12,2,2,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",006,"KIMBIRAUSKAS,RYAN",27,17,3,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",007,"KIMBIRAUSKAS,RYAN",26,16,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",008,"KIMBIRAUSKAS,RYAN",27,15,3,2,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",009,"KIMBIRAUSKAS,RYAN",25,14,4,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",010,"KIMBIRAUSKAS,RYAN",26,16,3,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",011,"KIMBIRAUSKAS,RYAN",27,18,2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",012,"KIMBIRAUSKAS,RYAN",26,16,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",013,"KIMBIRAUSKAS,RYAN",26,13,2,2,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",014,"KIMBIRAUSKAS,RYAN",27,18,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",015,"KIMBIRAUSKAS,RYAN",25,15,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",016,"KIMBIRAUSKAS,RYAN",27,18,1,3,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",017,"KIMBIRAUSKAS,RYAN",27,15,2,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,201L,"Insects, Global, & Sustain Lab",018,"KIMBIRAUSKAS,RYAN",24,15,4,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,001,"WEEBADDE,CHOLANI K",119,63,26,6,11,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,002,"GRAY,STEVEN A",154,99,21,7,6,3,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,003,"TSAO,JEAN I",158,66,38,27,10,8,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,004,"ALAMELDIN,HUSSIEN F",120,57,23,13,13,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,005,"WINTERSTEIN,SCOTT",90,27,25,17,15,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,006,"BIEREMA,ANDREA M",156,100,11,11,10,10,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,008,"BIEREMA,ANDREA M",157,104,13,8,12,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,009,"GARNETT,SARA C",69,58,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,202,Appl Envir & Organismal Bio,010,"ROBINSON,JOHN D",92,29,18,24,8,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,204,Appl Biomedical Sciences,001,"GARAVITO,R M | HOOGSTRATEN,CHARLES G | YANG,WILLIAM C",58,7,12,19,11,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,204,Appl Biomedical Sciences,002,"BIEREMA,ANDREA M",128,95,8,6,8,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,001,"JACKSON,SUSAN B",23,14,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,003,"JACKSON,SUSAN B",27,22,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,004,"JACKSON,SUSAN B",27,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,005,"JACKSON,SUSAN B",25,21,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,006,"JACKSON,SUSAN B",26,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,007,"JACKSON,SUSAN B",26,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,008,"JACKSON,SUSAN B",25,11,1,4,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,009,"JACKSON,SUSAN B",27,16,4,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,011,"JACKSON,SUSAN B",26,21,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,013,"JACKSON,SUSAN B",24,17,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,014,"JACKSON,SUSAN B",26,13,5,3,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,015,"JACKSON,SUSAN B",27,19,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,016,"JACKSON,SUSAN B",27,16,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,017,"JACKSON,SUSAN B",26,13,6,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,018,"JACKSON,SUSAN B",24,17,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,019,"JACKSON,SUSAN B",27,16,4,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,021,"JACKSON,SUSAN B",26,18,3,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,023,"JACKSON,SUSAN B",27,20,2,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,024,"JACKSON,SUSAN B",25,17,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,025,"JACKSON,SUSAN B",27,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,026,"JACKSON,SUSAN B",27,14,2,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISB,208L,IS Biology Lab,027,"JACKSON,SUSAN B",24,16,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,301,Science for Elementary Schools,001,"RICE,JANE",24,21,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,301,Science for Elementary Schools,002,"MARKHAM,LAURA M",23,15,3,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,301,Science for Elementary Schools,003,"MARKHAM,LAURA M",22,15,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,301,Science for Elementary Schools,004,"MARKHAM,LAURA M",23,13,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,320,Integrated Science,001,"RICE,JANE",11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,420,Integrated Science Research,001,"THOMAS,STEPHEN R",18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISE,870,Teaching College Science,001,"LIBARKIN,JULIE C",19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,001,"HERNANDEZ,OSVALDO",177,106,25,22,11,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,002,"HERNANDEZ,OSVALDO",160,94,26,17,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,003,"VANNIER,RYAN G",170,129,10,11,0,5,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,004,"HERNANDEZ,OSVALDO",175,111,32,8,11,5,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,005,"VANNIER,RYAN G",140,117,4,6,2,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203A,Global Change,730,"LIBARKIN,JULIE C",85,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203B,Natural Hazards & Environment,001,"WEI,SONGQIAO",173,61,37,33,21,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203B,Natural Hazards & Environment,002,"SCHRENK,MATTHEW O",157,67,27,23,22,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203B,Natural Hazards & Environment,003,"DROST,ROBERT E",177,162,5,5,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203B,Natural Hazards & Environment,004,"DROST,ROBERT E",177,153,13,2,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,001,"HERNANDEZ,OSVALDO",26,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,002,"HERNANDEZ,OSVALDO",26,13,2,2,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,003,"HERNANDEZ,OSVALDO",24,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,004,"HERNANDEZ,OSVALDO",27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,005,"HERNANDEZ,OSVALDO",26,20,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,006,"HERNANDEZ,OSVALDO",25,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,007,"HERNANDEZ,OSVALDO",26,19,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,008,"HERNANDEZ,OSVALDO",25,14,6,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,009,"HERNANDEZ,OSVALDO",25,14,3,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,010,"HERNANDEZ,OSVALDO",26,22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,011,"HERNANDEZ,OSVALDO",26,22,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,012,"HERNANDEZ,OSVALDO",26,18,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,013,"HERNANDEZ,OSVALDO",25,21,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,014,"HERNANDEZ,OSVALDO",25,16,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,015,"HERNANDEZ,OSVALDO",27,17,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,016,"HERNANDEZ,OSVALDO",27,22,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,017,"HERNANDEZ,OSVALDO",26,23,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,018,"HERNANDEZ,OSVALDO",27,21,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,019,"HERNANDEZ,OSVALDO",25,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,020,"HERNANDEZ,OSVALDO",26,20,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,021,"HERNANDEZ,OSVALDO",26,19,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,022,"HERNANDEZ,OSVALDO",26,20,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,023,"HERNANDEZ,OSVALDO",27,17,5,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,024,"HERNANDEZ,OSVALDO",26,17,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,025,"HERNANDEZ,OSVALDO",25,19,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,026,"PEACOR,SCOTT D | SARNELLE,ORLANDO",25,19,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,027,"PEACOR,SCOTT D | SARNELLE,ORLANDO",27,20,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,028,"PEACOR,SCOTT D | SARNELLE,ORLANDO",26,20,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,029,"PEACOR,SCOTT D | SARNELLE,ORLANDO",25,17,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,030,"PEACOR,SCOTT D | SARNELLE,ORLANDO",27,20,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,203L,Geology Human Environment Lab,031,"PEACOR,SCOTT D | SARNELLE,ORLANDO",23,11,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205,Visions of the Universe,001,"VOIT,GERARD M",114,25,24,15,23,13,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205,Visions of the Universe,002,"AHMED,EHAB",59,18,20,9,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205,Visions of the Universe,003,"AHMED,EHAB",228,81,89,24,10,11,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205L,Visions of the Universe Lab,001,"AHMED,EHAB",59,23,12,9,6,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205L,Visions of the Universe Lab,002,"AHMED,EHAB",69,25,20,5,7,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205L,Visions of the Universe Lab,003,"AHMED,EHAB",65,27,15,10,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205L,Visions of the Universe Lab,004,"AHMED,EHAB",46,21,11,6,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,205L,Visions of the Universe Lab,005,"AHMED,EHAB",31,12,5,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209,Mystery of the Physical World,001,"BECEIRO NOVO,SAUL",198,156,21,9,6,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,001,"BECEIRO NOVO,SAUL",27,19,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,002,"BECEIRO NOVO,SAUL",25,17,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,003,"BECEIRO NOVO,SAUL",24,18,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,004,"BECEIRO NOVO,SAUL",26,20,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,005,"BECEIRO NOVO,SAUL",27,19,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,209L,Mystery of Physical World Lab,006,"BECEIRO NOVO,SAUL",27,20,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,215,The Science of Sound,001,"HARTMANN,WILLIAM",41,16,7,7,3,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISP,217,Water and the Environment,001,"PEACOR,SCOTT D | SARNELLE,ORLANDO",130,50,22,12,16,11,4,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISS,210,Society and the Individual (D),001,"BOUCHER,EDDIE D",32,14,6,4,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISS,210,Society and the Individual (D),002,"MATTES,SEVEN",230,143,39,21,13,4,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISS,210,Society and the Individual (D),003,"MATTES,SEVEN",236,181,18,15,8,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISS,210,Society and the Individual (D),004,"YELINEK,JODI N",224,164,14,19,10,8,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ISS,210,Society and the Individual (D),005,"JOHNSON,BRIAN G",25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
