term_seq_id,term_code,subj_code,crse_code,crse_title,sctn_code,Instructor,Total Grades,4,3.5,3,2.5,2,1.5,1,0,I,W,P,N,DF,U,V,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,AU,ET,CP,NGR,blank
1206,SS21,IBIO,150,IBIO:from DNA to Populations,2,"MEAD,LOUISE",19,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,150,IBIO:from DNA to Populations,3,"MEAD,LOUISE",18,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,150,IBIO:from DNA to Populations,4,"MEAD,LOUISE",18,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,313,Animal Behavior,1,"DYER,FRED C",165,43,22,31,14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,1,"BRAASCH,INGO | MCELHINNY,TERESA L",21,6,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,2,"BRAASCH,INGO | MCELHINNY,TERESA L",21,6,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,4,"BRAASCH,INGO | MCELHINNY,TERESA L",22,8,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,5,"BRAASCH,INGO | MCELHINNY,TERESA L",19,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,6,"BRAASCH,INGO | MCELHINNY,TERESA L",22,2,2,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,328,Compar Anat & Bio Verteb,7,"BRAASCH,INGO | MCELHINNY,TERESA L",19,4,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,1,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,2,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",30,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,3,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",27,15,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,4,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",27,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,5,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",28,13,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,6,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,13,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,7,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",30,10,3,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,8,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",27,8,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,9,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",30,13,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,10,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,11,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,12,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,12,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,9,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,13,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,7,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,14,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,7,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,15,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",29,6,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,16,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",27,8,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,17,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",28,7,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,341,Fundamental Genetics,18,"MCGUIRE,JEANETTE M | MEEK,MARIAH H",12,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,355,Ecology,1,"LINDELL,CATHERINE A",172,60,30,20,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,355L,Ecology Laboratory (W),1,"MEAD,LOUISE",23,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,355L,Ecology Laboratory (W),2,"MEAD,LOUISE",21,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,355L,Ecology Laboratory (W),3,"MEAD,LOUISE",12,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,355L,Ecology Laboratory (W),4,"MEAD,LOUISE",22,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,357,Global Change Biology (W),1,"EVANS,SARAH E | FITZPATRICK,SARAH W",30,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,365,Biology of Mammals,1,"LUNDRIGAN,BARBARA L",21,11,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,365,Biology of Mammals,2,"LUNDRIGAN,BARBARA L",23,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,365,Biology of Mammals,3,"LUNDRIGAN,BARBARA L",24,9,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,365,Biology of Mammals,4,"LUNDRIGAN,BARBARA L",22,10,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,369,Intro to Zoo & Aquarium Sci,1,"OESCHGER,KATIE M",83,63,11,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,405,Neural Basis of Anim Behavior,1,"EISTHEN,HEATHER L",88,29,11,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,425,Cells and Development (W),1,"BELLO-DEOCAMPO,DIANA",12,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,425,Cells and Development (W),2,"BELLO-DEOCAMPO,DIANA",14,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,445,Evolution (W),1,"GALLANT,JASON R",25,10,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,445,Evolution (W),2,"GALLANT,JASON R",24,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,445,Evolution (W),3,"GALLANT,JASON R",24,9,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,445,Evolution (W),4,"GALLANT,JASON R",24,16,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,450,Cancer Biology (W),1,"BELLO-DEOCAMPO,DIANA",28,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,489,Sem in Zoo & Aquarium Science,1,"OESCHGER,KATIE M",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,831,Stat Meth Ecol & Evolution II,1,"WETZEL,WILLIAM C",44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IBIO,999,Doctoral Dissertation Research,1,NULL,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,142,Design Theory Studio,1,"WHITBECK,DEENA J",15,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,142,Design Theory Studio,2,"LEE,HEEJIN",14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,240,Comp-Aided Design for Designer,1,"FEDOROFF,LARISSA M | KELLOM,KRISTY M",25,6,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,250,3D Modeling & Visualization,1,"KELLOM,KRISTY M",15,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,252,Interior Design Synthesis I,1,"LEE,EUNSIL",17,5,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,350,Int Des Light & Environ Sys,1,"ALZAIDAN,SHAHAD T",18,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,352,Interior Design Synthesis II,1,"WINTER,LAURA A",18,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,354,Hist Int Des Neo-Class - Mod,1,"FLORES,JESSICA C",30,5,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,393,Intro to Prof Practice,1,"WINTER,LAURA A",18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,440,Contemporary Design Issues,1,"FEDOROFF,LARISSA M",20,7,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,451,ID Professional Practice,1,"WINTER,LAURA A",19,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDES,452,Interior Design Synthesis III,1,"NUBANI,LINDA",19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDV,412,Muskegon Community College,1,NULL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDV,420,Montcalm Community College,1,NULL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDV,445,Kellogg Community College,1,NULL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IDV,446,Delta College,1,NULL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IM,650,Core IM In-Patient Clerkship,301,"HUGHES,MARY J",32,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1206,SS21,IM,650,Core IM In-Patient Clerkship,302,"HUGHES,MARY J",20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,IM,657,Core Emergency Medicine Clkshp,301,"HUGHES,MARY J",43,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,SS21,IM,657,Core Emergency Medicine Clkshp,302,"HUGHES,MARY J",42,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,SS21,IM,657,Core Emergency Medicine Clkshp,303,NULL,41,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1206,SS21,IM,657,Core Emergency Medicine Clkshp,304,"HUGHES,MARY J",41,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1206,SS21,IM,658,Core IM Out-Patient Clerkship,301,"HUGHES,MARY J",32,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1206,SS21,IM,658,Core IM Out-Patient Clerkship,302,"HUGHES,MARY J",32,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1206,SS21,IM,658,Core IM Out-Patient Clerkship,303,NULL,26,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1206,SS21,IM,658,Core IM Out-Patient Clerkship,304,"HUGHES,MARY J",27,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1206,SS21,IM,660,Core Internal Med SubInternshp,301,"HUGHES,MARY J",55,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1206,SS21,IM,660,Core Internal Med SubInternshp,302,"HUGHES,MARY J",58,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1206,SS21,IM,660,Core Internal Med SubInternshp,303,"HUGHES,MARY J",43,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1206,SS21,IM,660,Core Internal Med SubInternshp,304,"HUGHES,MARY J",43,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
1206,SS21,ISB,200,History of Life,2,"GOTTFRIED,MICHAEL D",150,61,33,15,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,200,History of Life,730,"DROST,ROBERT E",144,118,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",1,"ORDING,GABRIEL J",107,67,19,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",2,"KIMBIRAUSKAS,RYAN",110,51,23,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",3,"SMITLEY,DAVID R",105,26,27,24,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",4,"KIMBIRAUSKAS,RYAN",106,49,14,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",5,"GRIESHOP,MATTHEW J",109,79,5,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201,"Insects, Global, & Sustain",7,"LORENZ,AMANDA R",108,70,11,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",1,"KIMBIRAUSKAS,RYAN",30,14,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",2,"KIMBIRAUSKAS,RYAN",29,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",3,"KIMBIRAUSKAS,RYAN",29,19,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",4,"KIMBIRAUSKAS,RYAN",29,18,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",6,"KIMBIRAUSKAS,RYAN",29,23,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",7,"KIMBIRAUSKAS,RYAN",30,21,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",8,"KIMBIRAUSKAS,RYAN",26,12,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",9,"KIMBIRAUSKAS,RYAN",29,16,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",11,"KIMBIRAUSKAS,RYAN",30,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",12,"KIMBIRAUSKAS,RYAN",28,17,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",13,"KIMBIRAUSKAS,RYAN",30,17,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",14,"KIMBIRAUSKAS,RYAN",25,17,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",16,"KIMBIRAUSKAS,RYAN",29,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",17,"KIMBIRAUSKAS,RYAN",27,19,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,201L,"Insects, Global, & Sustain Lab",18,"KIMBIRAUSKAS,RYAN",28,19,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,1,"WEEBADDE,CHOLANI K",116,49,23,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,2,"GRAY,STEVEN A",107,81,5,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,3,"TSAO,JEAN I",106,48,28,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,4,"BRISCO-MCCANN,BETH",96,16,41,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,5,"WINTERSTEIN,SCOTT",108,42,19,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,7,"VERGARA,CLAUDIA E",100,35,10,12,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,9,"CHRISTENSEN,SONJA A",105,39,25,10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,10,"GARNETT,SARA C",58,40,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,11,"WINTERSTEIN,SCOTT",105,31,21,15,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,730,"BIEREMA,ANDREA M",102,80,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,202,Appl Envir & Organismal Bio,731,"BIEREMA,ANDREA M",108,84,5,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,204,Appl Biomedical Sciences,1,"HOOGSTRATEN,CHARLES G | WALSH,SHANNON | YANG,WILLIAM C",89,37,21,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,204,Appl Biomedical Sciences,730,"BIEREMA,ANDREA M",107,71,9,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,1,"JACKSON,SUSAN B",26,11,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,2,"JACKSON,SUSAN B",25,13,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,3,"JACKSON,SUSAN B",29,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,4,"JACKSON,SUSAN B",29,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,5,"JACKSON,SUSAN B",29,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ISB,208L,IS Biology Lab,6,"JACKSON,SUSAN B",28,16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
