,subject,subject_desc,course,prof,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
1174,IBIO,Integrative Biology,489,Katie M Oeschger,0.8750125012501252,0.7499999999999999,0.8750125012501252,0.8750249999999999,0.8928749999999999,0.8035750000000003
1175,IBIO,Integrative Biology,492,Jeanette Maureen McGuire,1.0,1.0,1.0,1.0,0.9583249999999999,1.0
1176,IBIO,Integrative Biology,492L,Jeanette Maureen McGuire,1.0,1.0,1.0,1.0,0.96875,0.972225
1177,IBIO,Integrative Biology,493,Jeanette Maureen McGuire,1.0,1.0,1.0,0.964275,0.964275,1.0
1178,IBIO,Integrative Biology,494,Eila Kathleen Roberts,0.9285714285714286,0.9642857142857142,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9642857142857142
1179,IDES,Interior Design,142,Deena J K Whitbeck,0.9545499999999999,1.0,0.8863749999999999,0.9545499999999999,0.9090999999999999,1.0
1180,IDES,Interior Design,150,Laura A Fetsco,0.9375,0.9375,0.90625,0.84375,0.90625,0.90625
1181,IDES,Interior Design,250,Kristy Marie Kellom,0.9422999999999999,0.9422999999999999,0.923075,0.8654,0.923075,0.9230923092309231
1182,IDES,Interior Design,252,Eunsil Lee,0.9166750000000001,0.8958249999999999,0.9166750000000001,0.8541749999999999,0.8958249999999999,0.875012501250125
1183,IDES,Interior Design,350,Eunsil Lee,0.9375085934277464,0.96155,0.9062628901416196,0.9230923092309231,0.96155,0.9423250000000001
1184,IDES,Interior Design,350,Shahad Tamz Alzaidan,0.96155,0.96155,0.96155,0.9230923092309231,0.96155,0.9423250000000001
1185,IDES,Interior Design,352,Laura A Fetsco,0.857175,0.8928357164283574,0.875025,0.8928357164283574,0.839325,0.8928749999999999
1186,IDES,Interior Design,354,Jessica Claire Flores,0.875039586192336,0.8552631578947368,0.881578947368421,0.9210526315789472,0.7368421052631579,0.8750131953974454
1187,IDES,Interior Design,393,Linda Jean Luoma,0.633325,0.65,0.749975,0.78575,0.650025,0.76665
1188,IDES,Interior Design,440,Larissa Marie Fedoroff,0.611111111111111,0.6944444444444444,0.7222222222222222,0.7777777777777777,0.75,0.7222222222222222
1189,IDES,Interior Design,451,Laura A Fetsco,0.94445,0.94445,0.972225,0.94445,0.94445,0.9166750000000001
1190,IDES,Interior Design,452,Linda Nubani,0.972225,0.972225,0.972225,0.972225,0.972225,0.94445
1191,IM,Internal Medicine,401,Mary Jo Hughes,1.0,1.0,0.9666750000000001,1.0,0.983325,1.0
1192,ISB,Integrative Studies Biological,200,Michael D Gottfried,0.7187500000000001,0.66015,0.7742335088262621,0.7695480451954805,0.7265773422657735,0.6054394560543946
1193,ISB,Integrative Studies Biological,200,Robert E Drost,0.8402615836966442,0.8151754919862041,0.8544617563739376,0.8697140249467599,0.8194261380918585,0.7807999999999998
1194,ISB,Integrative Studies Biological,201,Amanda Rae Lorenz,0.942768950511082,0.8825404858299596,0.9024533906986272,0.9307256350571806,0.9397581216476065,0.7650794454002633
1195,ISB,Integrative Studies Biological,201,David R Smitley,0.7325999999999999,0.6597409740974097,0.728524340770791,0.7638486151384862,0.6971999999999999,0.625025
1196,ISB,Integrative Studies Biological,201,Gabriel James Ording,0.9058448136142626,0.8237500000000001,0.9121815940838127,0.8108750000000001,0.8589749999999999,0.6602500000000001
1197,ISB,Integrative Studies Biological,201,Matthew J Grieshop,0.795425,0.68635,0.8207170281207846,0.7909,0.7972284491542695,0.5818581858185818
1198,ISB,Integrative Studies Biological,201,Ryan Kimbirauskas,0.8928391706924316,0.8365579416531604,0.8561333192701192,0.838214573268921,0.8587208132045089,0.7336389423563975
1199,ISB,Integrative Studies Biological,202,Andrea Marie-Kryger Bierema,0.7751684602232727,0.6979889391654096,0.8290980672870437,0.6927544247787611,0.7779314159292036,0.637494971842317
1200,ISB,Integrative Studies Biological,202,Cholani Kumari Weebadde,0.8676500000000001,0.7574492550744927,0.8656754288034101,0.797825,0.83825,0.6434143414341437
1201,ISB,Integrative Studies Biological,202,Hussien F Alameldin,0.6814856213799411,0.6639471238252608,0.7958315833683326,0.7822343019711441,0.7298780487804878,0.6371303729295803
1202,ISB,Integrative Studies Biological,202,Jean I Tsao,0.8700249999999999,0.7466038118410381,0.8952822539779062,0.820982098209821,0.856675,0.6666583341665834
1203,ISB,Integrative Studies Biological,202,John David Robinson,0.8582891710828917,0.7375237523752375,0.8393478031819619,0.8374662533746625,0.858325,0.6186368636863686
1204,ISB,Integrative Studies Biological,202,Sara Christine Garnett,0.7381238123812381,0.6190869086908691,0.7763346965845032,0.8214500000000001,0.7857249999999999,0.5833500000000001
1205,ISB,Integrative Studies Biological,202,Scott Winterstein,0.8350414958504151,0.7717250000000002,0.8723127687231276,0.8616888311168882,0.8723127687231276,0.7180968096809681
1206,ISB,Integrative Studies Biological,202,Steven Allan Gray,0.879525,0.8162750000000001,0.8487549953888717,0.8434093409340934,0.8475402459754025,0.7229249999999998
1207,ISB,Integrative Studies Biological,204,Andrea Marie-Kryger Bierema,0.6898810118988101,0.5664566456645664,0.829113924050633,0.6360759493670887,0.7468750000000001,0.54375
1208,ISB,Integrative Studies Biological,204,Charles G Hoogstraten,0.574075,0.4711778822117788,0.6900248433786996,0.5277527752775277,0.4615999999999999,0.527775
1209,ISB,Integrative Studies Biological,204,R Michael Garavito,0.6249870183819712,0.4711778822117788,0.6499891996975916,0.5277527752775277,0.4615999999999999,0.527775
1210,ISB,Integrative Studies Biological,204,William Chien-Ho Yang,0.611075,0.4711778822117788,0.6999675990927746,0.5277527752775277,0.4615999999999999,0.527775
1211,ISB,Integrative Studies Biological,208L,Susan B Jackson,0.923475,0.852075,0.9062627603103307,0.908175,0.8979749999999999,0.7653249999999999
1212,ISE,Integrated Science Education,301,Laura M Markham,0.4745025497450254,0.5408499999999999,0.7704,0.38771377137713775,0.28565356535653563,0.6122862286228623
1213,ISE,Integrated Science Education,301,Mary Jane Rice,0.9861,0.9583041695830417,0.972225,0.944425,0.9264926492649265,0.888836116388361
1214,ISE,Integrated Science Education,320,Mary Jane Rice,0.9249999999999999,0.9249999999999999,0.9,0.9,0.9249999999999999,0.9
1215,ISE,Integrated Science Education,420,Stephen Ray Thomas,0.9545499999999999,0.825,0.977275,0.9091,0.8863749999999999,0.9091
1216,ISP,Integrative Studies Physical,203A,Julie C Libarkin,0.9191250000000001,0.8162066206620663,0.916640152720331,0.852960296029603,0.9191250000000001,0.7353250000000001
1217,ISP,Integrative Studies Physical,203A,Osvaldo Hernandez,0.826875,0.7416491649164917,0.8329871208973827,0.836125,0.8046554655465546,0.6802930293029302
1218,ISP,Integrative Studies Physical,203A,Ryan Glenn Vannier,0.9214271346676053,0.8338026752489189,0.8997375733251004,0.8523081564920044,0.8551850734258701,0.7628733782560596
1219,ISP,Integrative Studies Physical,203B,Matthew O Schrenk,0.7312249999999999,0.6612999999999999,0.8610766687332094,0.7849534953495348,0.7499750000000001,0.548425
1220,ISP,Integrative Studies Physical,203B,Robert E Drost,0.8790629062906291,0.8317499999999999,0.8562805623471881,0.8755374462553744,0.8667883211678832,0.7949249999999999
1221,ISP,Integrative Studies Physical,203B,Songqiao Wei,0.7194750000000001,0.647225,0.7816314918270224,0.8055805580558056,0.7721999999999999,0.620775
1222,ISP,Integrative Studies Physical,203L,Osvaldo Hernandez,0.85715,0.7321499999999999,0.80355,0.6964,0.839275,0.607125
1223,ISP,Integrative Studies Physical,205,Ehab Ahmed,0.5488048804880489,0.529275,0.7043502202643172,0.690225,0.608225,0.6097140285971403
1224,ISP,Integrative Studies Physical,205,Gerard Mark Voit,0.8842884288428843,0.7824282428242824,0.8431459156100602,0.7783014061544732,0.861125,0.7315
1225,ISP,Integrative Studies Physical,209,Saul Beceiro Novo,0.888475,0.8557499999999999,0.8631260794473229,0.8769500000000001,0.8894860513948606,0.8294500000000004
1226,ISP,Integrative Studies Physical,215,William Hartmann,0.6447750000000001,0.5131486851314868,0.7763250000000002,0.6052394760523948,0.736875,0.49997500249974997
1227,ISP,Integrative Studies Physical,217,Orlando Sarnelle,0.8088026382546931,0.6764840182648401,0.862920916968301,0.7389892429470265,0.7794013191273464,0.6029173008625064
1228,ISP,Integrative Studies Physical,217,Scott David Peacor,0.8656500558205623,0.6764840182648401,0.8769576169094294,0.7389892429470265,0.7794013191273464,0.6029173008625064
1229,ISS,Integrative Studies Social Sci,210,Brandy Ellison,0.8442507306258186,0.7384611508616346,0.8269502116508768,0.8519600927138969,0.8585357250831404,0.6692110036275695
1230,ISS,Integrative Studies Social Sci,210,Brian G Johnson,0.984375,0.953125,0.984375,0.984375,0.984375,0.875
1231,ISS,Integrative Studies Social Sci,210,Dwight Edward Boucher,0.7478499999999999,0.60775,0.7888249999999999,0.7304269573042697,0.69995,0.5668183181681832
1232,ISS,Integrative Studies Social Sci,210,Jodi Niemi Yelinek,0.8533649002619383,0.778589420654912,0.8427570804994418,0.8806932688432084,0.877808564231738,0.7045939086294416
1233,ISS,Integrative Studies Social Sci,210,Seven M Mattes,0.8972102789721028,0.8098,0.8637391916348279,0.8677867786778677,0.876,0.7618
1234,ISS,Integrative Studies Social Sci,215,Fayyaz Hussain,0.8684000000000001,0.8314691656590083,0.7384910485933504,0.8219750000000001,0.83085,0.753725
1235,ISS,Integrative Studies Social Sci,220,Lynnette Zahrn King,0.8383,0.75,0.8082297338949965,0.8000300030003001,0.828875,0.6711921192119212
1236,ISS,Integrative Studies Social Sci,225,Juli K Liebler,0.9422999999999999,0.9038499999999999,0.884625,0.923075,0.923075,0.769225
1237,ISS,Integrative Studies Social Sci,230,Marcie K Cowley,0.766975,0.6864686468646866,0.7715666327568667,0.7542754275427543,0.7712249999999999,0.6379499999999999
1238,ISS,Integrative Studies Social Sci,235,Zachary Bennett,0.573296032553408,0.5,0.7328314172347137,0.5465999999999999,0.5603448275862069,0.38364699898270604
1239,ISS,Integrative Studies Social Sci,305,Brandy Ellison,0.851477410246067,0.7521686503933831,0.8501811594202897,0.8430408472012102,0.8487392839132627,0.6818458109614021
1240,ISS,Integrative Studies Social Sci,305,Leonidas Murembya,0.705895589558956,0.573525,0.8235573557355736,0.779425,0.6764926492649266,0.617625
1241,ISS,Integrative Studies Social Sci,305,Mariana Medina,0.8210178982101789,0.7709979002099789,0.827092290770923,0.8431,0.84996500349965,0.7552500000000001
1242,ISS,Integrative Studies Social Sci,305,Sarah Prior,0.9230923092309231,0.846175,0.9230923092309231,0.865375,0.9231,0.7500249999999999
1243,ISS,Integrative Studies Social Sci,310,Benjamin Marley,0.7520249999999998,0.664625,0.7624004435931042,0.7479330510183505,0.7337000000000001,0.6126999999999999
1244,ISS,Integrative Studies Social Sci,310,ERIN Gray GRAHAM,0.921875,0.90625,0.953125,0.90625,0.953125,0.78125
1245,ISS,Integrative Studies Social Sci,310,Gary Robert Schnakenberg,0.8293999999999999,0.7353000000000001,0.8406289842753932,0.80885,0.8293670632936706,0.649975
1246,ISS,Integrative Studies Social Sci,310,Jon B Burley,0.6466896689668968,0.5405500000000001,0.7083072916666667,0.690025,0.66,0.550025
1247,ISS,Integrative Studies Social Sci,310,Juliegh Renee Bookout,0.6755494788979466,0.5585144012127337,0.7188016756697166,0.6432360072741967,0.7292066700353714,0.4973982014751944
1248,ISS,Integrative Studies Social Sci,310,Lynnette Zahrn King,0.832099015927767,0.7169169880251676,0.7907186245238342,0.8143900953927339,0.806539163961039,0.6441507711038962
1249,ISS,Integrative Studies Social Sci,310,Nathan Jacob Moore,0.933325,0.81665,0.9107028069423613,0.849975,0.85,0.7832716728327167
1250,ISS,Integrative Studies Social Sci,315,Fayyaz Hussain,0.8638601426705516,0.8170217041800641,0.7852467532467532,0.8380639003315584,0.8348739073646136,0.7617552496734651
1251,ISS,Integrative Studies Social Sci,315,Marcie K Cowley,0.9,0.9,1.0,0.9500000000000001,0.9,0.9500000000000001
1252,ISS,Integrative Studies Social Sci,315,Richard A Harlow,0.8854500000000001,0.821425,0.8517351735173517,0.8601865859808371,0.8749999999999999,0.7778277827782779
1253,ISS,Integrative Studies Social Sci,315,Ryan P Shadbolt,0.47840454964648027,0.4197745901639345,0.6574605451936872,0.5854084421500152,0.5609817813765181,0.4367
1254,ISS,Integrative Studies Social Sci,315,Steven B Dow,0.55000500050005,0.466675,0.6607028069423612,0.5833,0.5999900009999,0.5333216678332167
1255,ISS,Integrative Studies Social Sci,325,Christina Dejong Schwitzer,1.0,0.964275,0.98215,0.964275,0.98215,0.9107249999999999
1256,ISS,Integrative Studies Social Sci,325,Marcie K Cowley,0.7738263503281172,0.7309225799939436,0.7990837022547101,0.7812216052498739,0.7857106803957198,0.7279676721919078
1257,ISS,Integrative Studies Social Sci,327,Alon Peretz Kraitzman,0.7544504450445044,0.6447249999999998,0.6818323142294538,0.7324732473247324,0.754375,0.592065793420658
1258,ISS,Integrative Studies Social Sci,330A,Michael Wahman,0.7767999999999999,0.723222322232223,0.7857214278572143,0.7946500000000002,0.8035750000000003,0.6964446444644465
1259,ISS,Integrative Studies Social Sci,330B,Xu Lu,0.8332916708329167,0.8332916708329167,0.8749875012498749,0.847225,0.8676499999999999,0.8088558855885589
1260,ISS,Integrative Studies Social Sci,330C,ERIN Gray GRAHAM,0.8704879512048794,0.8124687531246875,0.8954642638973733,0.8437843784378438,0.8660499999999999,0.7767499999999999
1261,ISS,Integrative Studies Social Sci,335,Andrea Louie,0.826917308269173,0.711575,0.874987501249875,0.7115461546154616,0.730775,0.6345884588458846
1262,ISS,Integrative Studies Social Sci,335,Jinny EunJin Han,0.925,0.9750000000000001,0.9500000000000001,0.9750000000000001,0.9750000000000001,0.85
1263,ISS,Integrative Studies Social Sci,335,Ronald E Hall,0.71875,0.6333383338333833,0.7333333333333334,0.734375,0.625,0.84375
1264,ITL,Italian,101,Jessica Nicole Toby,0.8863749999999999,0.8863749999999999,0.9091,0.7727499999999999,0.8636499999999999,0.9091
1265,ITL,Italian,102,Carmela De Lorenzo,0.989125,0.9673999999999999,0.94565,0.9130250000000001,0.956525,0.9130500000000001
1266,ITL,Italian,201,Jessica Nicole Toby,1.0,1.0,1.0,1.0,1.0,1.0
1267,ITL,Italian,202,Jessica Nicole Toby,0.9107249999999999,0.7857500000000001,0.946425,0.8214178582141785,0.946425,0.75
1268,ITM,Information Technology Mgmt,209,Teagan Judith Dixon,0.7773750000000001,0.7893500000000001,0.7946087306376987,0.77245,0.7775249999999998,0.7117250000000002
1269,ITM,Information Technology Mgmt,311,Dale Harrison Mcknight,0.7763499999999999,0.7631749999999998,0.8194605721524332,0.7631500000000001,0.7894960503949605,0.7236776322367762
1270,ITM,Information Technology Mgmt,444,Leticia Lana Cherchiglia,0.8214571457145714,0.7124999999999999,0.8110018438844501,0.7381500000000001,0.7262250000000001,0.726225
1271,ITM,Information Technology Mgmt,444,Teagan Judith Dixon,0.8036053605360535,0.7124999999999999,0.7744314689612785,0.7381500000000001,0.7262250000000001,0.726225
1272,ITM,Information Technology Mgmt,481,Chenhui Guo,0.8611,0.8055555555555556,0.8889,0.8611,0.80555,0.8333250000000001
1273,JPN,Japanese,102,Mariko Kawaguchi,0.9592790720927908,0.953475,0.9186,0.9360499999999999,0.9523952395239524,0.9651000000000001
1274,JPN,Japanese,102,Yumi Soeshima,0.8823750000000001,0.8823750000000001,0.852960296029603,0.828125,0.83825,0.9117750000000001
1275,JPN,Japanese,202,Masumi Hamada,0.952375,0.945125,0.920738578160213,0.934525,0.928575,0.9464250000000001
1276,JPN,Japanese,302,Yumi Soeshima,0.125025,0.3333333333333333,0.375,0.375,0.29165,0.5416458354164584
1277,JPN,Japanese,369,David Humphrey,0.8846249999999999,0.8846249999999999,0.8846249999999999,0.8846249999999999,0.8654,0.75
1278,JPN,Japanese,402,Mariko Kawaguchi,0.94445,0.94445,0.9375070311621105,0.94445,0.916675,0.94445
1279,JPN,Japanese,469,Catherine Young Kyung Ryu,0.7499999999999999,0.7500000000000001,0.8,0.65,0.7500000000000001,0.7500000000000001
1280,JPN,Japanese,491,David Humphrey,0.89285,0.857125,0.8214178582141786,0.89285,0.89285,0.85715
1281,JRN,Journalism,108,Perry R Parks,0.8684499999999999,0.813093690630937,0.8271427127552052,0.8421000000000001,0.871037896210379,0.836825
1282,JRN,Journalism,200,Joy Visconti,0.9091,0.9091,0.9318250000000001,0.8636499999999999,0.8889,0.8409090909090908
1283,JRN,Journalism,200,Lori Anne Dickerson,0.805575,0.972225,0.8889,0.8889,0.7778,0.861125
1284,JRN,Journalism,200,Walter Middlebrook,0.6666666666666666,0.74997500249975,0.666625,0.7916749999999999,0.416675,0.708325
1285,JRN,Journalism,203,Jeremy W Steele,0.80005,0.7585999999999998,0.7758897165321746,0.7249775022497751,0.8250325032503251,0.72415
1286,JRN,Journalism,206,Michael Castellucci,0.96875,0.96875,0.875,0.89285,0.8125,0.9375
1287,JRN,Journalism,206,Robert Gould,1.0,0.96875,0.90625,0.90625,0.875,0.9375
1288,JRN,Journalism,212,Stacey E. Fox,0.8125312531253125,0.7500249999999999,0.8542104210421042,0.77085,0.85415,0.7707999999999999
1289,JRN,Journalism,300,Geraldine Marie Zeldes,0.611111111111111,0.5555555555555556,0.78125,0.4444444444444444,0.46875,0.5
1290,JRN,Journalism,300,Joseph Patrick Grimm,0.95835,0.9375187518751875,0.9375187518751875,0.95835,0.8958250000000001,0.9166749999999999
1291,JRN,Journalism,300,Walter Middlebrook,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.65,0.45000000000000007,0.7
1292,JRN,Journalism,303,Troy A Hale,0.576932693269327,0.5384788478847886,0.6923250000000001,0.71155,0.49997499749974994,0.75
1293,JRN,Journalism,306,Troy A Hale,0.8500000000000001,0.85,0.775,0.8500000000000001,0.775,0.8250000000000001
1294,JRN,Journalism,310,Judith Walgren,0.972225,0.972225,0.94445,0.972225,0.972225,0.94445
1295,JRN,Journalism,317,Lori Anne Dickerson,0.8846384638463847,0.9231000000000001,0.9807750000000001,0.9230923092309231,0.8461846184618462,0.9615500000000001
1296,JRN,Journalism,345,Howard Bossen,0.7656731484433111,0.7031665072787165,0.8833446673467075,0.8593932632026351,0.8906449213769656,0.7812931675698651
1297,JRN,Journalism,402,Michael Castellucci,0.911275,0.883325,0.85485,0.9193330666933306,0.8467403259674033,0.8306499999999999
1298,JRN,Journalism,403,Robert Gould,0.53125,0.46875,0.53125,0.5,0.53125,0.53125
1299,JRN,Journalism,406,Robert Gould,0.89285,0.928575,0.928575,0.7499500049995002,0.7499750024997501,0.928575
1300,JRN,Journalism,410,Judith Walgren,0.928575,0.928575,0.928575,0.928575,0.928575,0.928575
1301,JRN,Journalism,416,Joanne Carol Gerstner,1.0,1.0,1.0,1.0,1.0,1.0
1302,JRN,Journalism,430,Manuel Chavez,0.8269499999999999,0.7436249999999999,0.8108246893293622,0.7948999999999999,0.8333499999999998,0.7243474347434744
1303,JRN,Journalism,492,Daniel Dickerson,1.0,1.0,1.0,1.0,1.0,1.0
1304,JRN,Journalism,492,Joseph Patrick Grimm,1.0,1.0,1.0,1.0,1.0,1.0
1305,JRN,Journalism,492,Kenneth Winter,0.7749999999999999,0.85,0.7777777777777778,0.85,0.7250000000000001,0.9249999999999999
1306,JRN,Journalism,492,Lori Anne Dickerson,0.8928357164283574,0.92855,0.964275,0.8928357164283574,0.892825,1.0
1307,JRN,Journalism,492,Michael Castellucci,0.9,0.9500000000000001,0.9500000000000001,1.0,0.9500000000000001,0.9500000000000001
1308,JRN,Journalism,492,Robert Gould,0.9,0.9500000000000001,0.9500000000000001,1.0,0.9500000000000001,0.9500000000000001
1309,JRN,Journalism,492,Stacey E. Fox,0.9375,0.84375,0.84375,0.78125,0.7856714328567145,0.75
1310,JRN,Journalism,492,Timothy Vos,0.66665,1.0,0.75,1.0,1.0,1.0
1311,JRN,Journalism,493,Amy D Haimerl,0.8636499999999999,0.9318249999999999,0.840925,0.9091,0.825,0.86365
1312,KIN,Kinesiology,101M,Joseph Smith,0.8133250000000001,0.809975,0.8066806680668067,0.8067,0.7872287228722872,0.8332999999999999
1313,KIN,Kinesiology,101T,Amber Iszler,0.8157880194518125,0.7895158616115839,0.7222611130556529,0.7631797082228116,0.75,0.8026693931690063
1314,KIN,Kinesiology,102A,Thomas J Sheehan,0.8828382838283828,0.8870750000000001,0.7656765676567657,0.8437406259374064,0.8359835983598359,0.8828250000000001
1315,KIN,Kinesiology,102C,Joshua Wald-Kerr,0.9583249999999999,0.8958249999999999,0.8125,0.9375187518751875,0.9166750000000001,0.89585
1316,KIN,Kinesiology,102K,Ronald A Southwick,0.953125,0.9333250000000001,0.875,0.9375,0.921875,0.953125
1317,KIN,Kinesiology,103A,Edward Justin Brengman,0.9000000000000001,0.88,0.84375,0.8700000000000001,0.88,0.8700000000000001
1318,KIN,Kinesiology,103U,Rebecca Jean Kegler,0.964275,0.946425,0.9199988799283154,0.9351861453904387,0.928575,0.9107249999999999
1319,KIN,Kinesiology,103V,Aaron G Easley,0.9346249999999999,0.9269,0.8016922559677239,0.919225,0.9297,0.9422999999999999
1320,KIN,Kinesiology,106S,Glen Edward Bennett,0.975,0.9625,0.8472222222222221,0.9605263157894737,0.9500000000000001,0.975
1321,KIN,Kinesiology,106W,Rebecca Jean Kegler,0.94,0.9400000000000001,0.89,0.96,0.93,0.95
1322,KIN,Kinesiology,108A,Karly Jane Bender,0.9400000000000001,0.955,0.9361702127659574,0.945,0.9489948994899491,0.95
1323,KIN,Kinesiology,108W,Piotr J Pasik,0.9375,0.96875,0.875,0.9375,0.875,0.9375
1324,KIN,Kinesiology,109,Edward Justin Brengman,0.884625,0.875025,0.875025,0.875025,0.8333499999999999,0.8333250000000001
1325,KIN,Kinesiology,109,James Carlton Stewart,0.9500000000000001,0.9249999999999999,0.825,0.9,0.9,0.9249999999999999
1326,KIN,Kinesiology,113B,Michael Vorkapich,0.8680500000000001,0.8819500000000001,0.8680500000000001,0.8856999999999999,0.91665,0.89585
1327,KIN,Kinesiology,113C,Michael Vorkapich,0.8499900009999,0.841675,0.85835,0.844825,0.83335,0.858325
1328,KIN,Kinesiology,113E,Kenneth Goodrich,0.9218816404589886,0.9218816404589886,0.906263280917977,0.8906232422094725,0.9218816404589886,0.9117911791179117
1329,KIN,Kinesiology,113F,Kenneth Goodrich,0.8875091882810038,0.8750131261157198,0.8875091882810038,0.8750131261157198,0.8625170639504357,0.8749737505249895
1330,KIN,Kinesiology,113N,Michael Vorkapich,0.8654,0.8846249999999999,0.8750135413281335,0.8461749999999999,0.8846249999999999,0.8846249999999999
1331,KIN,Kinesiology,113P,Kenneth Goodrich,0.9318404974907266,0.9166749999999999,0.9091033053343516,0.9318404974907266,0.89585,0.85415
1332,KIN,Kinesiology,113V,Aaron G Easley,0.9305499999999999,0.9305499999999999,0.8970354685018529,0.916675,0.916675,0.916675
1333,KIN,Kinesiology,113W,Aaron G Easley,0.9318250000000001,0.9545499999999999,0.886375,0.9250082499175009,0.9545499999999999,0.977275
1334,KIN,Kinesiology,117B,Cosette Benedicte Buckberry,0.9500000000000001,0.9500000000000001,0.9444444444444444,0.9444444444444444,0.9500000000000001,0.9500000000000001
1335,KIN,Kinesiology,118A,Karly Jane Bender,0.8499900009999,0.8499900009999,0.8499900009999,0.8666750000000001,0.8666750000000001,0.8499900009999
1336,KIN,Kinesiology,126,Shelby Baez,0.9305319468053194,0.8888611138886112,0.91665,0.91665,0.93055,0.9027597240275973
1337,KIN,Kinesiology,127,Shanteisha Denora Pruitt,0.9166750000000001,0.8833249999999999,0.8499900009999,0.9,0.883325,0.9166750000000001
1338,KIN,Kinesiology,127,Thomas J Mackowiak,0.9666750000000001,0.946425,0.849975,0.89285,0.928575,0.9500000000000001
1339,KIN,Kinesiology,173,Matthew B Pontifex,0.813125,0.8195749999999998,0.70285974130962,0.7719271927192718,0.8056499999999999,0.8341500000000001
1340,KIN,Kinesiology,204,Joseph Smith,0.8749750000000002,0.8590640935906411,0.873852053688566,0.872725,0.8636249999999998,0.872725
1341,KIN,Kinesiology,205,Aaron G Easley,0.84375,0.78125,0.6785714285714286,0.90625,0.6875,0.875
1342,KIN,Kinesiology,216,Katharine Currie,0.8081191880811919,0.80815,0.8271544125272218,0.7354514548545146,0.8342749999999999,0.8176249999999999
1343,KIN,Kinesiology,251,Mei Hua Lee,0.8115249999999998,0.7798,0.8380156472261735,0.8346774193548387,0.82875,0.742
1344,KIN,Kinesiology,310,David P Ferguson,0.8970750000000001,0.8603110311031101,0.9091,0.8382588258825884,0.8823632363236322,0.8235573557355736
1345,KIN,Kinesiology,310,Katharine Currie,0.8985,0.867236723672367,0.88335,0.843775,0.8828765753150629,0.8225104979004199
1346,KIN,Kinesiology,320,Christopher Kuenze,0.9583249999999999,0.9422999999999999,0.923075,0.9038499999999999,0.9422999999999999,0.9615500000000001
1347,KIN,Kinesiology,330,Rajiv Ranganathan,0.862086208620862,0.767225,0.8965353464653533,0.7499500049994999,0.8275827582758276,0.7410999999999999
1348,KIN,Kinesiology,345,Leapetswe Malete,0.7579236082893134,0.7102803738317757,0.7658456069070596,0.7773500000000001,0.7383226645329064,0.746012799674929
1349,KIN,Kinesiology,355,George V Harnick,0.99305,0.9861,0.972225,0.972225,0.958325,0.94445
1350,KIN,Kinesiology,360,Janet L Hauck,0.9545499999999999,0.89395,0.87504,0.9091,0.89395,0.8788
1351,KIN,Kinesiology,360,Mei Hua Lee,0.8026502771067217,0.89395,0.7916666666666666,0.9091,0.89395,0.8788
1352,KIN,Kinesiology,365,Florian A Kagerer,0.8823750000000001,0.7941294129412942,0.8382588258825883,0.8235573557355736,0.7647500000000002,0.78125
1353,KIN,Kinesiology,402,William Pastors Burghardt,0.9375187518751876,0.91965,0.8981351864813519,0.883938393839384,0.88395,0.9074250000000001
1354,KIN,Kinesiology,427,Thomas J Mackowiak,0.946425,0.946425,0.964275,0.928575,0.946425,0.946425
1355,KIN,Kinesiology,445,Karl Erickson,0.8484401559844015,0.8077,0.8007312614259596,0.8408318336332734,0.7727249999999999,0.7954
1356,KIN,Kinesiology,454,Edward Justin Brengman,0.8676750000000001,0.8088558855885586,0.8676499999999999,0.8529249999999999,0.78125,0.7500250025002502
1357,KIN,Kinesiology,465,George V Harnick,0.93335,0.8977250000000001,0.8977295970546124,0.9,0.8722372237223723,0.883325
1358,KIN,Kinesiology,465,Janet L Hauck,0.911125,0.8977250000000001,0.880937755937756,0.9,0.8722372237223723,0.883325
1359,KIN,Kinesiology,490,Tracey Covassin,0.9,0.875,0.9,0.9,0.9,0.9
1360,KIN,Kinesiology,492,Keri Lynn Morrison,0.7659058415032679,0.7819426003472577,0.76083069377746,0.760425,0.7708499999999999,0.8020999999999999
1361,KIN,Kinesiology,493,Keri Lynn Morrison,0.8928357164283574,0.857125,0.7916763882407839,0.7857000000000001,0.8571500000000001,0.857125
1362,KOR,Korean,102,Ok-Sook Park,0.8863113688631138,0.8976602339766023,0.92045,0.8295170482951705,0.7840499999999999,0.9204250000000002
1363,KOR,Korean,202,Eunah Lee,0.916675,0.94445,0.94445,0.7222222222222222,0.7777777777777778,0.916675
1364,LA,Landscape Architecture,141,Paul E Nieratko,1.0,1.0,1.0,0.875,0.9375,1.0
1365,LA,Landscape Architecture,231,Vanessa Vankus Warren,0.964275,0.964275,0.92855,0.8928357164283574,1.0,0.8928357164283574
1366,LA,Landscape Architecture,243,Jun Hyun Kim,1.0,1.0,0.964275,0.964275,0.964275,1.0
1367,LA,Landscape Architecture,345,Vanessa Vankus Warren,0.9166750000000001,0.875,0.9583249999999999,0.75,0.7499999999999999,0.875
1368,LA,Landscape Architecture,390,Paul E Nieratko,0.7499999999999999,0.79165,0.7499999999999999,0.7916749999999999,0.75,0.79165
1369,LA,Landscape Architecture,421,Paul E Nieratko,0.875,0.8333250000000001,0.79165,0.7916749999999999,0.75,0.875
